source,candidate,scale_mode,scale_threshold,small_object_policy,confidence,iou,matching,tp,fp,fn,neutralized_predictions,f1,images
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,14582,5290,2458,0,0.7900953619419159,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14225,5647,2815,0,0.7707520589510186,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14003,3522,3037,0,0.8102415738463764,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,13718,3807,3322,0,0.7937509040937364,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,13426,2389,3614,0,0.8172880840054786,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,13209,2606,3831,0,0.8040785268604475,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,12873,1607,4167,0,0.8168147208121828,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,12708,1772,4332,0,0.8063451776649746,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,12265,1095,4775,0,0.8069078947368421,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,12152,1208,4888,0,0.7994736842105263,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,11606,716,5434,0,0.7905456031605477,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,11526,796,5514,0,0.7850963830801716,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,10147,331,6893,0,0.7374809215786031,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.01,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,10122,356,6918,0,0.7356639290646122,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,13980,9805,1317,0,0.7154188629036385,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,13671,10114,1626,0,0.6996059567064121,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,13543,6329,1754,0,0.7701669083567915,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,13274,6598,2023,0,0.7548693451619324,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,13110,4415,2187,0,0.7988544269087807,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,12886,4639,2411,0,0.7852050453963805,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,12664,3151,2633,0,0.8140910259706865,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,12481,3334,2816,0,0.8023270763692466,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,12214,2266,3083,0,0.8203647110185713,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,12074,2406,3223,0,0.810961480337173,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,11707,1653,3590,0,0.8170429563457445,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,11598,1762,3699,0,0.8094357399588233,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,11136,1186,4161,0,0.8064013903472247,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,11052,1270,4245,0,0.8003186212390021,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,9862,616,5435,0,0.7652376333656644,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,9833,645,5464,0,0.7629873908826382,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,13980,8076,1317,1729,0.7485342542767649,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,13671,8382,1626,1732,0.7320481927710843,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,13543,5278,1754,1051,0.793891787326338,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,13274,5544,2023,1054,0.7781914114026088,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,13110,3719,2187,696,0.816161364626782,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,12886,3940,2411,699,0.8022911932260374,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,12664,2678,2633,473,0.8266588335128431,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,12481,2861,2816,473,0.8147132739319168,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,12214,1934,3083,332,0.8296145355748005,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,12074,2074,3223,332,0.8201052810324333,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,11707,1410,3590,243,0.8240304075455761,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,11598,1519,3699,243,0.8163581333145632,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,11136,1020,4161,166,0.811277456015736,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,11052,1104,4245,166,0.8051579062397552,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,9862,535,5435,81,0.767650035027633,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,9833,564,5464,81,0.7653926986845178,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15184,8601,1856,0,0.7438579301898347,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,14762,9023,2278,0,0.7231843233312921,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,14582,5290,2458,0,0.7900953619419159,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14225,5647,2815,0,0.7707520589510186,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14003,3522,3037,0,0.8102415738463764,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,13718,3807,3322,0,0.7937509040937364,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,13426,2389,3614,0,0.8172880840054786,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,13209,2606,3831,0,0.8040785268604475,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,12873,1607,4167,0,0.8168147208121828,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,12708,1772,4332,0,0.8063451776649746,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,12265,1095,4775,0,0.8069078947368421,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,12152,1208,4888,0,0.7994736842105263,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,11606,716,5434,0,0.7905456031605477,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,11526,796,5514,0,0.7850963830801716,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,10147,331,6893,0,0.7374809215786031,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.015,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,10122,356,6918,0,0.7356639290646122,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,12930,10855,1110,0,0.6836748182419035,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,12664,11121,1376,0,0.6696100462656973,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,12568,7304,1472,0,0.7412125501297476,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,12332,7540,1708,0,0.7272941731540458,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,12205,5320,1835,0,0.7733248851576113,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,12005,5520,2035,0,0.7606526215745287,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,11826,3989,2214,0,0.7922291073522023,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,11662,4153,2378,0,0.781242672919109,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,11457,3023,2583,0,0.8034361851332398,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,11339,3141,2701,0,0.7951612903225806,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,11026,2334,3014,0,0.8048175182481752,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,10932,2428,3108,0,0.797956204379562,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,10523,1799,3517,0,0.7983461042409529,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,10453,1869,3587,0,0.7930354297852971,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,9424,1054,4616,0,0.7687413328982788,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,9397,1081,4643,0,0.7665388694020719,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,12930,9120,1110,1735,0.7165419783873649,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,12664,9383,1376,1738,0.7018593953501261,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,12568,6248,1472,1056,0.7650353055758461,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,12332,6481,1708,1059,0.7507381365476516,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,12205,4620,1835,700,0.7908634375506237,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,12005,4817,2035,703,0.7779793921327198,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,11826,3513,2214,476,0.8050648422342489,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,11662,3677,2378,476,0.793900405051227,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,11457,2688,2583,335,0.8129856306546035,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,11339,2806,2701,335,0.8046123824729466,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,11026,2089,3014,245,0.8120788068495673,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,10932,2183,3108,245,0.8051555882894494,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,10523,1632,3517,167,0.8034357701851499,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,10453,1702,3587,167,0.7980912387860278,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,9424,972,4616,82,0.771321001800622,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,9397,999,4643,82,0.7691111474873138,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15184,8601,1856,0,0.7438579301898347,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,14762,9023,2278,0,0.7231843233312921,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,14582,5290,2458,0,0.7900953619419159,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14225,5647,2815,0,0.7707520589510186,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14003,3522,3037,0,0.8102415738463764,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,13718,3807,3322,0,0.7937509040937364,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,13426,2389,3614,0,0.8172880840054786,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,13209,2606,3831,0,0.8040785268604475,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,12873,1607,4167,0,0.8168147208121828,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,12708,1772,4332,0,0.8063451776649746,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,12265,1095,4775,0,0.8069078947368421,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,12152,1208,4888,0,0.7994736842105263,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,11606,716,5434,0,0.7905456031605477,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,11526,796,5514,0,0.7850963830801716,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,10147,331,6893,0,0.7374809215786031,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.02,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,10122,356,6918,0,0.7356639290646122,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,10706,13079,806,0,0.6066237923902881,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,10534,13251,978,0,0.5968779216363997,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,10484,9388,1028,0,0.6681111394341066,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,10333,9539,1179,0,0.6584884017333673,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,10257,7268,1255,0,0.7064779419361504,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,10126,7399,1386,0,0.6974549712435858,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,10024,5791,1488,0,0.7336334028616387,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,9909,5906,1603,0,0.7252168185311231,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,9797,4683,1715,0,0.7538473376423515,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,9701,4779,1811,0,0.7464604493690367,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,9512,3848,2000,0,0.7648761659697652,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,9436,3924,2076,0,0.7587648761659698,548
visdrone,visdrone_control_yolo11n_p2_1280,normalized,0.03,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,9172,3150,2340,0,0.7696567928169842,548
