scale_mode,scale_threshold,small_object_policy,confidence,iou,candidate_a,candidate_b,f1_difference_a_minus_b
normalized,0.02,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08658381844559015
normalized,0.02,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05029468444179319
normalized,0.02,include_all,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.086032304113566
normalized,0.02,include_all,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04974317010976903
normalized,0.02,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03628913400379696
normalized,0.02,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.0667334146201779
normalized,0.02,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.09005550128935935
normalized,0.02,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.02664773446337565
normalized,0.02,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0019561212442980036
normalized,0.02,include_all,0.15,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.023322086669181452
normalized,0.02,include_all,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09338114908355355
normalized,0.02,include_all,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0647772933758799
normalized,0.02,include_all,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.116703235752735
normalized,0.02,include_all,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.08809938004506135
normalized,0.02,include_all,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.028603855707673653
normalized,0.02,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.048424525948115194
normalized,0.02,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.0589605749201042
normalized,0.02,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.014514423563916967
normalized,0.02,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.011221895262197301
normalized,0.02,include_all,0.2,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.01053604897198901
normalized,0.02,include_all,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06293894951203216
normalized,0.02,include_all,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03720263068591789
normalized,0.02,include_all,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07347499848402117
normalized,0.02,include_all,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0477386796579069
normalized,0.02,include_all,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.02573631882611427
normalized,0.02,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.06000168868813838
normalized,0.02,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.0891292403282975
normalized,0.02,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.012758605081839236
normalized,0.02,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0068856295895043385
normalized,0.02,include_all,0.2,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.02912755164015912
normalized,0.02,include_all,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07276029376997761
normalized,0.02,include_all,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05311605909863404
normalized,0.02,include_all,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.10188784541013673
normalized,0.02,include_all,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.08224361073879316
normalized,0.02,include_all,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.019644234671343574
normalized,0.02,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.039126067927869546
normalized,0.02,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.06384073451647965
normalized,0.02,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0032894821153685028
normalized,0.02,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.018417641888187508
normalized,0.02,include_all,0.25,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.0247146665886101
normalized,0.02,include_all,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.04241555004323805
normalized,0.02,include_all,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.020708426039682037
normalized,0.02,include_all,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.06713021663184815
normalized,0.02,include_all,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04542309262829214
normalized,0.02,include_all,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.02170712400355601
normalized,0.02,include_all,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.0519282701295003
normalized,0.02,include_all,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.09013163314872896
normalized,0.02,include_all,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0016183645220612108
normalized,0.02,include_all,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.014557664061132014
normalized,0.02,include_all,0.25,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.038203363019228664
normalized,0.02,include_all,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.05354663465156151
normalized,0.02,include_all,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.037370606068368284
normalized,0.02,include_all,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09174999767079017
normalized,0.02,include_all,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.07557396908759695
normalized,0.02,include_all,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.016176028583193225
normalized,0.02,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03288022161083626
normalized,0.02,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.07168162995360017
normalized,0.02,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0027286927317557996
normalized,0.02,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.023623399276412216
normalized,0.02,include_all,0.3,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.03880140834276391
normalized,0.02,include_all,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.030151528879080458
normalized,0.02,include_all,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.009256822334424042
normalized,0.02,include_all,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.06895293722184437
normalized,0.02,include_all,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04805823067718795
normalized,0.02,include_all,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.020894706544656416
normalized,0.02,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.044329312582960245
normalized,0.02,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.09077234264465972
normalized,0.02,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.003718696444947711
normalized,0.02,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.01995416394126348
normalized,0.02,include_all,0.3,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.046443030061699475
normalized,0.02,include_all,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.040610616138012534
normalized,0.02,include_all,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.024375148641696764
normalized,0.02,include_all,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.08705364619971201
normalized,0.02,include_all,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.07081817870339624
normalized,0.02,include_all,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.01623546749631577
normalized,0.02,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.02852689937062125
normalized,0.02,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.08247937146431228
normalized,0.02,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0048672910625151555
normalized,0.02,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.031314020750813576
normalized,0.02,include_all,0.35,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.05395247209369103
normalized,0.02,include_all,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.023659608308106095
normalized,0.02,include_all,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.0027871213801923256
normalized,0.02,include_all,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07761208040179712
normalized,0.02,include_all,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0511653507134987
normalized,0.02,include_all,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.02644672968829842
normalized,0.02,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03857186547713176
normalized,0.02,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.0968750417404719
normalized,0.02,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.006774139866206785
normalized,0.02,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.028646904301567022
normalized,0.02,include_all,0.35,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.05830317626334014
normalized,0.02,include_all,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.031797725610924976
normalized,0.02,include_all,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.00992496117556474
normalized,0.02,include_all,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09010090187426512
normalized,0.02,include_all,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.06822813743890488
normalized,0.02,include_all,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.021872764435360237
normalized,0.02,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.02527831914556833
normalized,0.02,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.09390342624916759
normalized,0.02,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.002909897780443038
normalized,0.02,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.039065779849208226
normalized,0.02,include_all,0.4,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.06862510710359926
normalized,0.02,include_all,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.02236842136512529
normalized,0.02,include_all,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.013787460703639898
normalized,0.02,include_all,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09099352846872455
normalized,0.02,include_all,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.05483764639995936
normalized,0.02,include_all,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03615588206876519
normalized,0.02,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03289066905809723
normalized,0.02,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.10260612196037744
normalized,0.02,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0043390008452925954
normalized,0.02,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.036347236665072
normalized,0.02,include_all,0.4,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.0697154529022802
normalized,0.02,include_all,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.028551668212804637
normalized,0.02,include_all,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.0034565676069747697
normalized,0.02,include_all,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09826712111508484
normalized,0.02,include_all,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.06625888529530544
normalized,0.02,include_all,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03200823581977941
normalized,0.02,include_all,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.025147738518739415
normalized,0.02,include_all,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.12053439267778732
normalized,0.02,include_all,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.006562104292545667
normalized,0.02,include_all,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0586002059566324
normalized,0.02,include_all,0.5,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.0953866541590479
normalized,0.02,include_all,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.03170984281128508
normalized,0.02,include_all,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.033452467437892985
normalized,0.02,include_all,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.12709649697033298
normalized,0.02,include_all,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.061934186721154916
normalized,0.02,include_all,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06516231024917807
normalized,0.02,include_all,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.02978078248003646
normalized,0.02,include_all,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.12469975842807834
normalized,0.02,include_all,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0050241104403339065
normalized,0.02,include_all,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.05725459963940982
normalized,0.02,include_all,0.5,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.09491897594804188
normalized,0.02,include_all,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.03480489292037037
normalized,0.02,include_all,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,0.02747381715937336
normalized,0.02,include_all,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.12972386886841225
normalized,0.02,include_all,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.06744515878866852
normalized,0.02,include_all,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.062278710079743727
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.06925800382037173
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.018135956027387823
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.10588915080936467
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.00360753171219097
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.051122047792983905
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.1751471546297364
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.06565047210818076
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.1240251068367525
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.014528424315196853
normalized,0.03,exclude_source_ignore_off,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.10949668252155564
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.07305806540151905
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.03241461092310238
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.10401827332328173
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0039014498916659646
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04064345447841666
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.17707633872480077
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.06915661550985308
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.1364328842463841
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.028513161031436418
normalized,0.03,exclude_source_ignore_off,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.1079197232149477
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.06749658052178265
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.017721011756027916
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0799159892367115
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.001032700389010932
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04977556876575473
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.14741256975849415
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.06646388013277171
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09763700099273942
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.016688311367016984
normalized,0.03,exclude_source_ignore_off,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.08094868962572244
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.07082797405470143
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.03269612155425805
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.07865316111231846
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.001319975615852731
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.038131852500443375
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.14948113516701989
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0695079984388487
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.11134928266657651
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.03137614593840532
normalized,0.03,exclude_source_ignore_off,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.07997313672817119
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.06430437082622442
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.013148659309366595
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.06453477731434465
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0025775530953771053
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.05115571151685783
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12883914814056907
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.061726817730847316
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07768343662371124
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.01057110621398949
normalized,0.03,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06711233040972175
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.06828405496302858
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.028565581991397804
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.06376738398679083
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0025549326882751133
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.03971847297163078
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.1320514389498194
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.06572912227475347
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09233296597818863
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.02601064930312269
normalized,0.03,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06632231667506594
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.05799463386701598
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.010309464504485444
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0521107338918948
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.005149933376813465
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04768516936253053
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.11010536775891078
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05284470049020251
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.062420198396380244
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.005159531127671979
normalized,0.03,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.057260667268708265
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.06288395348447295
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.023839990713280468
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.05173872081351605
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.005199775507573112
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.039043962771192486
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.114622674297989
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05768417797689984
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07557871152679652
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.018640215205707356
normalized,0.03,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05693849632108916
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.05112147810185652
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.007697747525409304
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.043803564374801374
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.006460343448385308
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.04342373057644722
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.0949250424766579
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04466113465347121
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05150131190021068
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0012374040770239958
