scale_mode,scale_threshold,small_object_policy,confidence,iou,winner,runner_up,winner_margin,winner_f1,rank_order
absolute,20.0,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.002909897780443038,0.8296113830097559,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,20.0,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0043390008452925954,0.8214436197452436,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,20.0,include_all,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.006562104292545667,0.8026432318277812,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,20.0,include_all,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0050241104403339065,0.7979426391443559,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,exclude_source_ignore_off,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.10386556201659436,0.7443799968647123,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.09922263348532356,0.7268223859539112,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0770315966130688,0.7737646358404445,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.07354903916692745,0.7578223192432361,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.060430105932430256,0.7944349020954998,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0584129055395326,0.7800755754036414,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.04818678924947739,0.8080371380984444,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.04691344665226449,0.795775895673128,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.039881335227303305,0.816161468959487,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03868459435051319,0.8058146313028272,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.036689159287124684,0.8226987447698745,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03407989438181225,0.8132845188284519,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.034071069282638256,0.8274117511785674,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03202977178736466,0.8195929630907209,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03804699369403031,0.8287257193519787,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03622136177886037,0.8242927379705005,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.09348256877392636,0.7644899536321483,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.08912438081652563,0.7466022544283414,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.06950020134864188,0.7895642782409126,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.06614839456273647,0.7734008438818566,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.055189413832248735,0.8069085833914864,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05327915469798816,0.7924067418082842,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.044879926475580034,0.8181263679092964,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.04362383377769963,0.8057409400789379,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03770783694412383,0.824481984468735,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03653153469829995,0.8140596245859404,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03522095860702967,0.8294538606403014,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.032636473318369386,0.819993220083619,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03270536962032877,0.8326133909287257,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.030694555054298855,0.824777259227832,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.037056835828848556,0.8319779908564955,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03522779688726396,0.8275276125743416,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.060841254202709916,0.8091330717088834,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,include_all,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.054334269385302725,0.7775185927165948,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03146692795243344,0.8263844959457128,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,24.0,include_all,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.02664773446337565,0.7993559146586923,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.014514423563916967,0.8359778926724907,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.012758605081839236,0.81339513876508,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0032894821153685028,0.8389952080090346,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0016183645220612108,0.8202545554436407,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0027286927317557996,0.840438120088595,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.003718696444947711,0.8262993416062381,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0048672910625151555,0.8382219154876557,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.006774139866206785,0.8281205885120934,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.002909897780443038,0.8296113830097559,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0043390008452925954,0.8214436197452436,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.006562104292545667,0.8026432318277812,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,24.0,include_all,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0050241104403339065,0.7979426391443559,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,28.0,exclude_source_ignore_off,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.10282694797544711,0.7096064215432418,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.09914481026514044,0.6945882962195753,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.07699605582885038,0.7399350094065332,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.07437407325198242,0.7262527792030101,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.060601168689555895,0.7615524172032301,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.05980233532339163,0.7494575077371848,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.04912220363624986,0.776781778104335,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,28.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.048590807708995376,0.7662747979426892,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
